"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Junb.9",1.07222390163923e-196,-0.512572386724298,0.069,0.279,3.35273691803569e-192,"13","Junb"
"Mt1.2",3.09630133233023e-194,0.352279877283588,0.232,0.095,9.6818246360634e-190,"13","Mt1"
"Coro1a.9",3.71651210391682e-191,-0.314876491058517,0.012,0.199,1.16211616977375e-186,"13","Coro1a"
"Rpl36a.4",1.83883122507118e-190,-0.316035152554168,0.034,0.229,5.74984135767507e-186,"13","Rpl36a"
"Epas1.8",1.27636510148632e-186,-0.442674272012943,0.117,0.328,3.99106603583756e-182,"13","Epas1"
"Rpl26.3",1.07777809152249e-185,-0.365107851083004,0.136,0.353,3.37010431438168e-181,"13","Rpl26"
"Rpl30.3",3.32189915597093e-185,-0.365704587031126,0.093,0.301,1.03872464708055e-180,"13","Rpl30"
"Mbnl1.4",1.09054925634011e-183,-0.361467333458154,0.152,0.37,3.41003846964989e-179,"13","Mbnl1"
"Msn.1",6.89467962066034e-180,-0.279395684551252,0.051,0.246,2.15589737058428e-175,"13","Msn"
"Ezr",8.91944051289308e-180,0.265677765963858,0.301,0.145,2.78901985397654e-175,"13","Ezr"
"S100a6.7",1.11284712888691e-178,-0.412521243650607,0.106,0.317,3.47976168731649e-174,"13","S100a6"
"Psap.9",6.33079421081957e-177,-0.408319357015235,0.102,0.306,1.97957604178117e-172,"13","Psap"
"Nckap5.9",2.07455640082755e-176,-0.500860481698139,0.174,0.394,6.48693040974766e-172,"13","Nckap5"
"Tmsb10.11",7.75021961804509e-175,-0.744077627307416,0.089,0.284,2.42341617236652e-170,"13","Tmsb10"
"Ly6e.6",1.12219874156985e-174,-0.365573079425506,0.131,0.34,3.50900324501476e-170,"13","Ly6e"
"Ptprc.8",1.29437577749572e-174,-0.327906204890731,0.048,0.238,4.04738361865137e-170,"13","Ptprc"
"Rpl22.4",1.39250508343707e-173,-0.296653498943569,0.082,0.284,4.35422414539939e-169,"13","Rpl22"
"Ftl1.12",1.4801737833712e-170,-0.684073433538033,0.2,0.412,4.62835540322342e-166,"13","Ftl1"
"Tyrobp.12",1.09308104139421e-168,-0.520642997964594,0.025,0.199,3.41795510833556e-164,"13","Tyrobp"
"Ankrd44.2",1.44544031037468e-166,0.28963859689063,0.44,0.258,4.51974730651059e-162,"13","Ankrd44"
"Rpl7a.1",2.27133038796314e-166,-0.260865386818779,0.037,0.217,7.10222299012195e-162,"13","Rpl7a"
"Atpif1",5.88152878411505e-165,0.263194170146178,0.229,0.102,1.83909523550493e-160,"13","Atpif1"
"Ifitm3.10",1.58845511258096e-162,-0.450114701516318,0.074,0.26,4.9669402915294e-158,"13","Ifitm3"
"Calcrl.10",4.1821388953865e-161,-0.489943235863641,0.11,0.308,1.3077130111984e-156,"13","Calcrl"
"Cyba.5",1.82375094782768e-157,-0.289954964183408,0.022,0.186,5.70268683876238e-153,"13","Cyba"
"Ahnak.2",4.21273890542704e-157,-0.281265610384796,0.09,0.28,1.31728132833798e-152,"13","Ahnak"
"Zeb2.5",9.41928614667628e-157,-0.318481012169999,0.06,0.241,2.94531658520421e-152,"13","Zeb2"
"Laptm5.7",3.40443571357122e-155,-0.291687826530427,0.03,0.198,1.06453300327659e-150,"13","Laptm5"
"Arhgap15.6",1.70657410452253e-152,-0.379550689768474,0.06,0.237,5.33628656743151e-148,"13","Arhgap15"
"Rpl31.4",1.016963644552e-151,-0.27393989760577,0.044,0.214,3.17994362014964e-147,"13","Rpl31"
"Btg1.8",1.28610521460829e-147,-0.311289506867508,0.045,0.212,4.02152239555866e-143,"13","Btg1"
"H2-D1.10",1.86289848968666e-146,-0.370570754861095,0.134,0.324,5.82509728740123e-142,"13","H2-D1"
"Rpl29.5",4.57913369158081e-146,-0.266455386033423,0.05,0.218,1.4318493140204e-141,"13","Rpl29"
"Plcb1.7",3.15889144844309e-145,-0.361928433663959,0.057,0.227,9.87753767013671e-141,"13","Plcb1"
"Fcer1g.12",4.38381228440048e-145,-0.39499947490857,0.022,0.176,1.37077426320919e-140,"13","Fcer1g"
"Qk.5",5.3797999052972e-145,-0.300279776061273,0.108,0.293,1.68220963238738e-140,"13","Qk"
"Wfdc2.10",7.22848126213094e-145,0.479936105476183,0.39,0.233,2.26027380585572e-140,"13","Wfdc2"
"Klf2.7",1.02957165955439e-142,-0.335321105732113,0.03,0.187,3.21936762226061e-138,"13","Klf2"
"Pitpnc1.7",3.44590833892293e-142,-0.331253139346364,0.067,0.236,1.07750107849781e-137,"13","Pitpnc1"
"Srgn.7",6.7374816229448e-142,-0.327681214032069,0.031,0.187,2.10674312867861e-137,"13","Srgn"
"Cst3.9",1.09386508783866e-138,-0.497662199174825,0.13,0.311,3.4204067431627e-134,"13","Cst3"
"H2-Aa.9",2.95893639758343e-138,-0.458408115302978,0.045,0.205,9.25229822160362e-134,"13","H2-Aa"
"Rpl41.10",6.6082700605336e-138,-0.348558399108673,0.407,0.635,2.06633996522825e-133,"13","Rpl41"
"Adgrf5.3",4.92103686938765e-134,-0.276284389925548,0.059,0.219,1.53875901868882e-129,"13","Adgrf5"
"Myl6.1",1.0688035901828e-133,-0.270693663989814,0.17,0.358,3.34204194614259e-129,"13","Myl6"
"Dusp1.9",5.30386164780288e-133,-0.31240596881705,0.034,0.184,1.65846449865148e-128,"13","Dusp1"
"Sh3bgrl3.9",6.86386617225553e-133,-0.277234343870865,0.048,0.203,2.14626231340258e-128,"13","Sh3bgrl3"
"Mgp.12",5.9327564309244e-132,-0.843898245669828,0.078,0.241,1.85511360838575e-127,"13","Mgp"
"Celf2.5",7.274568950372e-132,-0.326848933737018,0.133,0.316,2.27468496509182e-127,"13","Celf2"
"Cd44.8",2.3334456906751e-131,-0.325399583971472,0.046,0.199,7.29645133017197e-127,"13","Cd44"
"Rpl34.3",2.70969141134994e-131,-0.292819134444372,0.125,0.3,8.47293407415013e-127,"13","Rpl34"
"Dock2.6",2.65715077738444e-130,-0.276311292361645,0.035,0.184,8.30864476580342e-126,"13","Dock2"
"Bmpr2.6",1.33868301539183e-129,-0.333253309714154,0.093,0.258,4.18592792082871e-125,"13","Bmpr2"
"Cav1.4",1.59351004042317e-128,-0.262907398027266,0.053,0.207,4.98274654539921e-124,"13","Cav1"
"Camk1d.2",4.683188306444e-127,-0.283885886736134,0.12,0.29,1.46438615154197e-122,"13","Camk1d"
"H2-Ab1.9",5.09435911195132e-125,-0.442245367935946,0.041,0.189,1.59295515071606e-120,"13","H2-Ab1"
"Uba52.12",1.94698182122507e-124,-0.53882103694055,0.03,0.168,6.08801745678869e-120,"13","Uba52"
"Ptprb.7",2.30560610444706e-124,-0.34931033765644,0.08,0.237,7.2093997279955e-120,"13","Ptprb"
"Sparc.8",3.92846649653748e-124,-0.337565422370719,0.029,0.17,1.22839218880231e-119,"13","Sparc"
"Cldn5.8",1.26670856265165e-123,-0.416380190861206,0.026,0.164,3.96087100455545e-119,"13","Cldn5"
"Dlc1.7",1.42318635113134e-123,-0.265845779126234,0.071,0.228,4.45016140135258e-119,"13","Dlc1"
"Ctss.7",7.95355013424474e-123,-0.284927539667853,0.023,0.159,2.48699559147699e-118,"13","Ctss"
"Apoe.10",2.28442229029932e-122,-0.459973053933278,0.045,0.189,7.14316005953696e-118,"13","Apoe"
"Rpl4.6",2.0651307030462e-120,-0.275688308618445,0.091,0.25,6.45745719535516e-116,"13","Rpl4"
"Dock4.7",3.99738056986766e-119,-0.300870855854551,0.068,0.223,1.24994093039192e-114,"13","Dock4"
"Dock10.5",3.09456138189914e-118,-0.252899288122379,0.046,0.191,9.67638398506042e-114,"13","Dock10"
"Nrp1.4",1.80966092152713e-117,-0.256460170046985,0.065,0.214,5.65862873552318e-113,"13","Nrp1"
"Tcf4.7",3.36402649292731e-117,-0.276256742546225,0.113,0.273,1.05189744407344e-112,"13","Tcf4"
"Scd1.9",5.9977639023598e-117,-0.331580631068951,0.062,0.208,1.87544079462888e-112,"13","Scd1"
"Clic4.3",6.66347730857487e-117,-0.265941487286334,0.072,0.222,2.08360271961828e-112,"13","Clic4"
"Dynll1",3.95294451412731e-116,0.380652834391496,0.281,0.165,1.23604622012247e-111,"13","Dynll1"
"Cyyr1.4",1.06795673421361e-115,-0.300715352216133,0.054,0.197,3.33939391221254e-111,"13","Cyyr1"
"Ppia.4",3.1964190061341e-114,-0.251610988074798,0.106,0.264,9.99488259028072e-110,"13","Ppia"
"Rpl35.11",2.86935453889041e-113,-0.412436245520477,0.079,0.222,8.97218470765643e-109,"13","Rpl35"
"Pfn1.10",3.33465770333124e-113,-0.29144722630675,0.071,0.217,1.04271411725465e-108,"13","Pfn1"
"Tspan7.6",6.31567182896989e-113,-0.313408069713794,0.065,0.209,1.9748474242006e-108,"13","Tspan7"
"Tmtc2.3",8.93642264999409e-112,-0.281194763941176,0.058,0.201,2.79432999842665e-107,"13","Tmtc2"
"Cybb.8",4.0951599016687e-111,-0.261940051957847,0.024,0.15,1.28051554965279e-106,"13","Cybb"
"Calm1.1",3.00580690739796e-109,0.704361464236267,0.443,0.353,9.39885761874267e-105,"13","Calm1"
"H3f3a.5",2.43723517330761e-108,-0.265962974919949,0.123,0.277,7.62099066341556e-104,"13","H3f3a"
"Lgals1.4",6.88128559603424e-107,-0.257208045947198,0.014,0.131,2.15170919302395e-102,"13","Lgals1"
"Pbx1.6",2.63503389721212e-106,0.266328844330984,0.482,0.324,8.23948749319257e-102,"13","Pbx1"
"Adgrl3.11",1.05233823614208e-105,-0.377223852309713,0.095,0.248,3.29055643059266e-101,"13","Adgrl3"
"Plac8.12",3.99296580009235e-105,-0.385173540711219,0.011,0.125,1.24856047603088e-100,"13","Plac8"
"Rps3a.9",3.29655005338021e-104,-0.321397969408491,0.001,0.107,1.03079823619146e-99,"13","Rps3a"
"Ager.8",1.94022559246325e-103,-0.278859649041827,0.054,0.186,6.06689140507333e-99,"13","Ager"
"H2-Eb1.8",3.81487075338818e-102,-0.378827941684783,0.035,0.159,1.19287193587695e-97,"13","H2-Eb1"
"Ccl6.11",6.0647610415204e-102,-0.40966141414839,0.035,0.158,1.89639013007301e-97,"13","Ccl6"
"Ptprg.6",9.39843959780737e-101,-0.271754386888413,0.076,0.213,2.93879807783839e-96,"13","Ptprg"
"Igkc.10",1.35127677821551e-100,-0.635760098653301,0.112,0.259,4.22530735780208e-96,"13","Igkc"
"S100a4.4",3.86789565545448e-97,-0.257112421594479,0.009,0.114,1.20945229250406e-92,"13","S100a4"
"Ldb2.6",1.05402231930095e-94,-0.281854217882288,0.067,0.196,3.29582239022215e-90,"13","Ldb2"
"Sema3c.7",1.84928886170354e-94,-0.321244569931356,0.077,0.208,5.78254134166079e-90,"13","Sema3c"
"Prex2.8",1.10202391444852e-93,-0.250050623512675,0.067,0.197,3.44591857808908e-89,"13","Prex2"
"Gpx1.9",8.71007204600819e-93,-0.271870962081801,0.084,0.215,2.7235524280663e-88,"13","Gpx1"
"Tmem100.3",1.48436875548348e-92,-0.268523446147591,0.036,0.151,4.64147266152129e-88,"13","Tmem100"
"Prkg1.8",1.31083902754869e-89,-0.324954158521211,0.078,0.208,4.09886255524199e-85,"13","Prkg1"
"Cxcl15.10",7.20441021195526e-89,-0.390038119089548,0.089,0.217,2.25274702917629e-84,"13","Cxcl15"
"Inmt.8",1.39678112398004e-88,-0.343139131632129,0.03,0.138,4.36759489657318e-84,"13","Inmt"
"Igha.4",5.42360378903677e-87,-0.339800429007145,0.046,0.162,1.69590666879391e-82,"13","Igha"
"Scgb1a1.11",1.82381996281011e-86,0.698713098405754,0.968,0.697,5.70290264171092e-82,"13","Scgb1a1"
"Ebf1.5",1.24871965678984e-80,-0.262746399332964,0.031,0.133,3.90462149481616e-76,"13","Ebf1"
"Macf1.8",1.10586663675367e-72,-0.310036153718221,0.25,0.384,3.45793438646504e-68,"13","Macf1"
"Lyz1.10",1.04404035143179e-69,-0.557577864390989,0.019,0.103,3.26460977489208e-65,"13","Lyz1"
"Igfbp7.7",4.34263285731511e-69,-0.28659331614255,0.025,0.113,1.35789786815386e-64,"13","Igfbp7"
"Npc2.7",1.10298128597474e-66,-0.282919597994288,0.139,0.257,3.4489121831144e-62,"13","Npc2"
"Hpgd.5",1.65411398675623e-64,-0.253846324953441,0.077,0.178,5.17224902518806e-60,"13","Hpgd"
"Sftpa1.13",2.79044136021394e-64,-0.696959050948919,0.21,0.334,8.72543108925297e-60,"13","Sftpa1"
"Lgals3.10",2.03558730174663e-60,-0.264877110445343,0.082,0.177,6.36507793383155e-56,"13","Lgals3"
"Ly6a.8",1.57962089758263e-57,-0.269283355895372,0.064,0.155,4.93931658465113e-53,"13","Ly6a"
"Cd9.6",2.44210177572464e-56,-0.265623958868161,0.132,0.234,7.63620804251338e-52,"13","Cd9"
"Chil3.9",4.09697461084319e-56,-0.417049962958505,0.032,0.109,1.28108299106456e-51,"13","Chil3"
"Ighm.10",2.37591455402805e-54,-0.412351951874735,0.048,0.129,7.4292472189903e-50,"13","Ighm"
"Slc34a2.10",1.47575262465895e-52,-0.317427815991431,0.112,0.207,4.61453088204607e-48,"13","Slc34a2"
"Arl15.4",9.18287492681545e-49,-0.255241637300876,0.144,0.238,2.87139316086592e-44,"13","Arl15"
"S100a8.11",2.04106253361391e-48,-0.882779695072477,0.031,0.1,6.38219843635735e-44,"13","S100a8"
"Sftpb.10",2.10839989382239e-47,-0.509867060153241,0.232,0.331,6.59275562799324e-43,"13","Sftpb"
"Hsp90ab1.2",3.4504984753842e-46,0.439139824915816,0.401,0.351,1.07893636826789e-41,"13","Hsp90ab1"
"Limch1.10",7.89890322293523e-38,-0.253030765608367,0.174,0.261,2.46990804877962e-33,"13","Limch1"
"Sftpc.9",1.45629355200622e-34,-1.29547355739606,0.747,0.675,4.55368430776824e-30,"13","Sftpc"
"mt-Nd5.1",3.90185822091464e-30,0.263782840080033,0.246,0.188,1.2200720470978e-25,"13","mt-Nd5"
"Scgb3a2.13",1.66952359031421e-16,0.401709944346875,0.216,0.281,5.2204333145535e-12,"13","Scgb3a2"
"mt-Cytb.9",3.23040814491401e-11,0.28750740052165,0.404,0.51,1.01011632283316e-06,"13","mt-Cytb"
"mt-Nd2.5",6.84995223920739e-05,0.261916118853913,0.369,0.447,1,"13","mt-Nd2"
"Prickle2.9",0,2.3989595952726,0.771,0.209,0,"14","Prickle2"
"Igfbp7.8",0,1.81611398413262,0.658,0.099,0,"14","Igfbp7"
"Cldn5.9",0,1.78927453330944,0.715,0.149,0,"14","Cldn5"
"Ly6a.9",0,1.56215422636004,0.669,0.142,0,"14","Ly6a"
"Car4.1",0,1.49293230608738,0.663,0.045,0,"14","Car4"
"Kitl.1",0,1.45947420214309,0.871,0.113,0,"14","Kitl"
"Ly6c1.1",0,1.4348995323229,0.592,0.079,0,"14","Ly6c1"
"Aff3.4",0,1.36364724001565,0.706,0.155,0,"14","Aff3"
"Rgs6.1",0,1.27786043819387,0.607,0.029,0,"14","Rgs6"
"Emp2.1",0,1.27397017618202,0.747,0.144,0,"14","Emp2"
"Kdr",0,1.26939145871856,0.741,0.083,0,"14","Kdr"
"Nrp1.5",0,1.25536555981271,0.864,0.197,0,"14","Nrp1"
"Calcrl.11",0,1.20191780671535,0.903,0.291,0,"14","Calcrl"
"Ramp2.1",0,1.19294266483566,0.568,0.104,0,"14","Ramp2"
"Tspan13.1",0,1.1611782921794,0.739,0.131,0,"14","Tspan13"
"Dach1.3",0,1.12591215816021,0.652,0.142,0,"14","Dach1"
"Cyp4b1",0,1.10164063453395,0.576,0.1,0,"14","Cyp4b1"
"Icam2.1",0,1.07182934779033,0.514,0.06,0,"14","Icam2"
"Ednrb",0,1.04733749846388,0.655,0.021,0,"14","Ednrb"
"Piezo2",0,1.02704433024322,0.645,0.065,0,"14","Piezo2"
"Arhgef3.1",0,1.02286383637831,0.704,0.137,0,"14","Arhgef3"
"Cdh5.1",0,0.95825362603064,0.696,0.141,0,"14","Cdh5"
"Pecam1.1",0,0.954673968283612,0.771,0.166,0,"14","Pecam1"
"Ehd4.1",0,0.95240119594765,0.746,0.169,0,"14","Ehd4"
"Scn7a.1",0,0.948911145234332,0.661,0.133,0,"14","Scn7a"
"Pitpnc1.8",0,0.947141455101798,0.766,0.221,0,"14","Pitpnc1"
"Tmeff2",0,0.935387724799519,0.521,0.018,0,"14","Tmeff2"
"Egfl7.1",0,0.928713172374211,0.628,0.139,0,"14","Egfl7"
"Acvrl1.1",0,0.919751351041937,0.636,0.113,0,"14","Acvrl1"
"Tmem100.4",0,0.916975688324738,0.587,0.139,0,"14","Tmem100"
"Psd3.2",0,0.88508745102664,0.619,0.153,0,"14","Psd3"
"Sema6a.1",0,0.868279520569026,0.617,0.105,0,"14","Sema6a"
"Prkce.1",0,0.843873336080336,0.643,0.14,0,"14","Prkce"
"Fkbp1a.1",0,0.832919489658104,0.582,0.127,0,"14","Fkbp1a"
"Adgrl2.1",0,0.828295694452617,0.6,0.105,0,"14","Adgrl2"
"Smarca2.1",0,0.822121291228142,0.68,0.149,0,"14","Smarca2"
"Tmtc2.4",0,0.816254473577407,0.607,0.189,0,"14","Tmtc2"
"Fmnl2.1",0,0.808923214264053,0.513,0.081,0,"14","Fmnl2"
"Gm30382.1",0,0.807716526746571,0.481,0.054,0,"14","Gm30382"
"Klf7.1",0,0.805269643501305,0.662,0.124,0,"14","Klf7"
"Sptbn1.9",0,0.803895930275153,0.754,0.368,0,"14","Sptbn1"
"Rbms1.6",0,0.799906361336592,0.709,0.286,0,"14","Rbms1"
"Pmp22.2",0,0.792429085810759,0.495,0.107,0,"14","Pmp22"
"Epas1.9",0,0.789627411189685,0.807,0.313,0,"14","Epas1"
"Crip2.2",0,0.786529787757065,0.509,0.156,0,"14","Crip2"
"Cyth3.1",0,0.784945410091775,0.641,0.097,0,"14","Cyth3"
"Cd36.7",0,0.78192155922554,0.79,0.316,0,"14","Cd36"
"Clic4.4",0,0.781374699085759,0.697,0.208,0,"14","Clic4"
"Prx",0,0.778740213413746,0.551,0.028,0,"14","Prx"
"Stxbp6.1",0,0.773980074872883,0.562,0.093,0,"14","Stxbp6"
"App.6",0,0.769686767923597,0.772,0.298,0,"14","App"
"Tspan7.7",0,0.766717070157768,0.696,0.195,0,"14","Tspan7"
"Mcc.2",0,0.760964616911602,0.611,0.143,0,"14","Mcc"
"Bmpr2.7",0,0.758137496974825,0.684,0.245,0,"14","Bmpr2"
"Ecscr.1",0,0.757553080461709,0.428,0.041,0,"14","Ecscr"
"Thbd.1",0,0.740112794055855,0.548,0.109,0,"14","Thbd"
"Itm2b.4",0,0.73918683954402,0.671,0.364,0,"14","Itm2b"
"Slc9a3r2.1",0,0.730762487713796,0.502,0.083,0,"14","Slc9a3r2"
"Tbx3",0,0.721659420923891,0.519,0.036,0,"14","Tbx3"
"Fibin",0,0.71365534336787,0.34,0.012,0,"14","Fibin"
"Fmo1.1",0,0.708992855601695,0.601,0.093,0,"14","Fmo1"
"Ptprg.7",0,0.708892695360572,0.606,0.201,0,"14","Ptprg"
"Rasal2.1",0,0.703840577913522,0.56,0.126,0,"14","Rasal2"
"Adgrf5.4",0,0.703501335857783,0.634,0.206,0,"14","Adgrf5"
"Sepp1",0,0.703422927633776,0.212,0.059,0,"14","Sepp1"
"Jun.5",0,0.680366223075464,0.549,0.161,0,"14","Jun"
"Ctla2a.1",0,0.678858537171714,0.461,0.109,0,"14","Ctla2a"
"Arhgef12.2",0,0.675419653827747,0.639,0.182,0,"14","Arhgef12"
"Ly6e.7",0,0.673445777303033,0.644,0.329,0,"14","Ly6e"
"Cd34",0,0.661792101051484,0.422,0.037,0,"14","Cd34"
"Klf2.8",0,0.654152599729082,0.446,0.178,0,"14","Klf2"
"Aqp1.1",0,0.648851514577785,0.486,0.129,0,"14","Aqp1"
"Ptp4a3",0,0.632211741801789,0.405,0.04,0,"14","Ptp4a3"
"Elmo1.4",0,0.627534165732067,0.547,0.197,0,"14","Elmo1"
"Hpgd.6",0,0.625937660851966,0.555,0.167,0,"14","Hpgd"
"Klf4.1",0,0.623719359794659,0.433,0.098,0,"14","Klf4"
"Tbx3os1",0,0.620371426427345,0.35,0.017,0,"14","Tbx3os1"
"Tspan18.1",0,0.619051547781719,0.491,0.061,0,"14","Tspan18"
"Msi2.3",0,0.612483917228461,0.58,0.193,0,"14","Msi2"
"Serinc3.2",0,0.609095137435974,0.618,0.22,0,"14","Serinc3"
"Rgs12",0,0.609082589965188,0.482,0.038,0,"14","Rgs12"
"Ghr.8",0,0.608465146041152,0.552,0.192,0,"14","Ghr"
"Smad6.1",0,0.606999759958993,0.529,0.094,0,"14","Smad6"
"Eng.2",0,0.603460623242147,0.534,0.124,0,"14","Eng"
"Meis1.2",0,0.603440409540913,0.491,0.118,0,"14","Meis1"
"Mapt.1",0,0.60340349670881,0.517,0.072,0,"14","Mapt"
"Galnt18.4",0,0.603321937680927,0.529,0.166,0,"14","Galnt18"
"Slco2a1.1",0,0.602365872549944,0.559,0.132,0,"14","Slco2a1"
"Edil3",0,0.60190552478662,0.408,0.016,0,"14","Edil3"
"Vcl.1",0,0.587699484067968,0.493,0.115,0,"14","Vcl"
"Sept4.1",0,0.581805094863833,0.409,0.054,0,"14","Sept4"
"Lmntd1",0,0.578691496133564,0.384,0.014,0,"14","Lmntd1"
"Esam.1",0,0.578654464329939,0.404,0.067,0,"14","Esam"
"Anxa3.1",0,0.57009225207856,0.508,0.113,0,"14","Anxa3"
"Stmn2.1",0,0.568565546077127,0.384,0.035,0,"14","Stmn2"
"Vav3",0,0.563951563564151,0.42,0.076,0,"14","Vav3"
"Sdpr.1",0,0.563267100596287,0.212,0.032,0,"14","Sdpr"
"Ybx1.1",0,0.563116845620931,0.49,0.197,0,"14","Ybx1"
"Tcf4.8",0,0.562654703431499,0.656,0.261,0,"14","Tcf4"
"Myzap.1",0,0.561039134890288,0.477,0.081,0,"14","Myzap"
"Cav2.1",0,0.560275818276962,0.405,0.076,0,"14","Cav2"
"Pcdh1",0,0.560269033965403,0.399,0.032,0,"14","Pcdh1"
"Cdk14.5",0,0.559303894360553,0.573,0.243,0,"14","Cdk14"
"Kalrn",0,0.558083418963244,0.304,0.045,0,"14","Kalrn"
"Podxl.1",0,0.557954268939969,0.481,0.085,0,"14","Podxl"
"Clic5.2",0,0.556941800517644,0.599,0.167,0,"14","Clic5"
"Selenop",0,0.550377383546777,0.42,0.118,0,"14","Selenop"
"Afap1l1.1",0,0.549392035922956,0.485,0.081,0,"14","Afap1l1"
"Clec1a.1",0,0.547819685362603,0.45,0.084,0,"14","Clec1a"
"Klf12",0,0.537490321115874,0.412,0.065,0,"14","Klf12"
"Cdkn1a",0,0.53573384262125,0.308,0.084,0,"14","Cdkn1a"
"Nhlrc2",0,0.534734768304753,0.455,0.057,0,"14","Nhlrc2"
"Bcam",0,0.534640261607193,0.381,0.065,0,"14","Bcam"
"Dock4.8",0,0.532550305660453,0.561,0.212,0,"14","Dock4"
"Atp8a1.7",0,0.532474116193847,0.627,0.284,0,"14","Atp8a1"
"Tmcc2",0,0.528636015142707,0.386,0.036,0,"14","Tmcc2"
"Hspb1.1",0,0.525862510694367,0.279,0.044,0,"14","Hspb1"
"Timp3.7",0,0.522938340992719,0.498,0.182,0,"14","Timp3"
"Arap2.1",0,0.511365955778288,0.501,0.117,0,"14","Arap2"
"Clu",0,0.511294340018407,0.351,0.052,0,"14","Clu"
"S1pr1.1",0,0.507371866122688,0.425,0.076,0,"14","S1pr1"
"Pdgfd.1",0,0.506896639876875,0.385,0.066,0,"14","Pdgfd"
"Cav1.5",0,0.504411447609589,0.565,0.195,0,"14","Cav1"
"Csgalnact1.1",0,0.496618245996769,0.408,0.061,0,"14","Csgalnact1"
"AW112010.1",0,0.494219614747983,0.425,0.091,0,"14","AW112010"
"Tmem204",0,0.487819044693304,0.39,0.044,0,"14","Tmem204"
"Arhgap31.2",0,0.483879694246585,0.524,0.179,0,"14","Arhgap31"
"Fendrr.1",0,0.482126974435243,0.409,0.087,0,"14","Fendrr"
"Auts2.1",0,0.470902834275075,0.351,0.089,0,"14","Auts2"
"Pde8b.1",0,0.46972129180847,0.365,0.058,0,"14","Pde8b"
"Nkd1",0,0.466008181107062,0.329,0.043,0,"14","Nkd1"
"Cavin2.2",0,0.465102314487735,0.433,0.146,0,"14","Cavin2"
"Dpysl2.1",0,0.461883498458147,0.458,0.129,0,"14","Dpysl2"
"Cd47.1",0,0.461181781335256,0.511,0.186,0,"14","Cd47"
"Arl15.5",0,0.460941032736316,0.499,0.23,0,"14","Arl15"
"Pde4b.2",0,0.460009531648438,0.425,0.133,0,"14","Pde4b"
"Tmcc3.3",0,0.459875468202196,0.506,0.166,0,"14","Tmcc3"
"Emcn.1",0,0.455736515061469,0.352,0.044,0,"14","Emcn"
"Tbx2.2",0,0.455628616402463,0.36,0.05,0,"14","Tbx2"
"Tuba1a.1",0,0.454047886812917,0.314,0.12,0,"14","Tuba1a"
"Prickle1.1",0,0.453578006951335,0.401,0.073,0,"14","Prickle1"
"Sgip1.1",0,0.449451097896756,0.367,0.063,0,"14","Sgip1"
"Id1.1",0,0.447629786873373,0.249,0.053,0,"14","Id1"
"Ace.1",0,0.445795911018848,0.424,0.105,0,"14","Ace"
"Nav1.1",0,0.444677612761161,0.412,0.091,0,"14","Nav1"
"Flt1.2",0,0.444199105353136,0.455,0.147,0,"14","Flt1"
"Gnaq.2",0,0.434952003134468,0.54,0.236,0,"14","Gnaq"
"Timp2.1",0,0.43354872464248,0.453,0.128,0,"14","Timp2"
"Syne1.2",0,0.429774876783224,0.462,0.168,0,"14","Syne1"
"Myct1",0,0.423589834672923,0.327,0.042,0,"14","Myct1"
"Sema3f",0,0.416887482311357,0.341,0.034,0,"14","Sema3f"
"Smurf2",0,0.416766115953798,0.415,0.129,0,"14","Smurf2"
"Numb.1",0,0.412751023314204,0.401,0.125,0,"14","Numb"
"Nostrin.1",0,0.409779608132511,0.358,0.051,0,"14","Nostrin"
"Ankrd33b.1",0,0.407347977525338,0.369,0.064,0,"14","Ankrd33b"
"Phlda3",0,0.405126936218388,0.215,0.021,0,"14","Phlda3"
"St5.2",0,0.402852245402725,0.377,0.097,0,"14","St5"
"Apbb2.1",0,0.401744510657873,0.413,0.118,0,"14","Apbb2"
"Ppp1r16b.1",0,0.400713460627765,0.393,0.092,0,"14","Ppp1r16b"
"Zfhx3.1",0,0.39748135538105,0.413,0.121,0,"14","Zfhx3"
"Oxr1",0,0.389805733869817,0.332,0.068,0,"14","Oxr1"
"Chst1",0,0.389218668042229,0.267,0.007,0,"14","Chst1"
"Mgll.1",0,0.388870370407325,0.314,0.05,0,"14","Mgll"
"Id3.2",0,0.388758203259154,0.33,0.098,0,"14","Id3"
"Snrk",0,0.38521094355384,0.363,0.07,0,"14","Snrk"
"Arap3.1",0,0.382696002785799,0.343,0.054,0,"14","Arap3"
"Zeb1.1",0,0.380810070971422,0.407,0.146,0,"14","Zeb1"
"Myo10.1",0,0.38072294549996,0.369,0.089,0,"14","Myo10"
"Qk.6",0,0.380183107572242,0.585,0.282,0,"14","Qk"
"Ccdc85a.1",0,0.375993485031192,0.307,0.079,0,"14","Ccdc85a"
"Tanc1.1",0,0.366973251364391,0.347,0.081,0,"14","Tanc1"
"Pard3b.5",0,0.366794131598082,0.446,0.203,0,"14","Pard3b"
"Ptpn4",0,0.365944496309551,0.304,0.05,0,"14","Ptpn4"
"4931406P16Rik.1",0,0.36585631930229,0.363,0.086,0,"14","4931406P16Rik"
"Agfg1",0,0.365661508075953,0.341,0.063,0,"14","Agfg1"
"Tmtc1.1",0,0.365142542589233,0.306,0.061,0,"14","Tmtc1"
"Itpkb.1",0,0.363130287081641,0.373,0.119,0,"14","Itpkb"
"Stard9",0,0.362600044658524,0.316,0.059,0,"14","Stard9"
